date	QUIM0000_20852	QUIM1000_10853	QUIM1001A_10826	QUIM1001A_10848	QUIM1004A_10997	QUIM1004A_11037	QUIM1100_19111	QUIM1101_10001	QUIM1102_10558	QUIM1102_13086	QUIM1103_10699	QUIM1103_10700	QUIM1103_10796	QUIM1103_11086	QUIM1103_11235	QUIM1103_11477	QUIM1103_11955	QUIM1103_12352	QUIM1103_12988	QUIM1103_20723	QUIM1103C_12356	QUIM1103C_12357	QUIM1103C_12360	QUIM1103C_12362	QUIM1103C_12364	QUIM1103C_12365	QUIM1103C_12366	QUIM1103C_12367	QUIM1103C_12368	QUIM1103C_12370	QUIM1103C_12371	QUIM1103C_12372	QUIM1103C_12374	QUIM1103C_12375	QUIM1103C_12376	QUIM1103C_12378	QUIM1103C_12380	QUIM1103C_12381	QUIM1103C_12382	QUIM1103C_12383	QUIM1103C_12384	QUIM1103C_12989	QUIM1103C_12990	QUIM1103C_18476	QUIM1103C_20776	QUIM1103C_20778	QUIM1103C_22805	QUIM1103C_25829	QUIM1104_10399	QUIM1104_10400	QUIM1104_10401	QUIM1104_10402	QUIM1104_10403	QUIM1104_10404	QUIM1104_10405	QUIM1104_10454	QUIM1104_10456	QUIM1104_10458	QUIM1104_10801	QUIM1104_10802	QUIM1104_10849	QUIM1104_10850	QUIM1104_11058	QUIM1104_11087	QUIM1104_11278	QUIM1104_11279	QUIM1104_11288	QUIM1104_11480	QUIM1104_11481	QUIM1104_11938	QUIM1104_11939	QUIM1104_11956	QUIM1104_12185	QUIM1104_12193	QUIM1104_12203	QUIM1104_12995	QUIM1104_12996	QUIM1104_13005	QUIM1104_13014	QUIM1104_13733	QUIM1104_14126	QUIM1105_10460	QUIM1105_23592	QUIM1105C_12315	QUIM1105C_12386	QUIM1105C_12388	QUIM1105C_14094	QUIM1105C_23582	QUIM1106_10462	QUIM1106_10463	QUIM1106_10464	QUIM1106_13734	QUIM1106_17110	QUIM1106_23578	QUIM1106_23597	QUIM1110_10827	QUIM1111_12261	QUIM1111_17112	QUIM1210_27238	QUIM1213_27239	QUIM1213_28101	QUIM1301_13500	QUIM1301C_12391	QUIM1301C_12392	QUIM1301C_23593	QUIM1302_10169	QUIM1302_10589	QUIM1302_10641	QUIM1302_12187	QUIM1302_18479	QUIM1303_10642	QUIM1303C_12317	QUIM1303C_12393	QUIM1303C_23615	QUIM1304_10515	QUIM1304_10762	QUIM1304_13987	QUIM1311_27240	QUIM1311_28100	QUIM1512_27241	QUIM1513_27242	QUIM1513_28096	QUIM1618_10851	QUIM1618_26113	QUIM1618C_12318	QUIM1618C_12394	QUIM1618C_12395	QUIM1618C_12396	QUIM1618C_23581	QUIM1618C_28095	QUIM1619_10559	QUIM1619_10643	QUIM1619_10763	QUIM1619_11012	QUIM1619_19034	QUIM1619_23579	QUIM1619_23580	QUIM2312_27243	QUIM2518_12262	QUIM2518C_12319	QUIM2518C_12402	QUIM2519_10645	QUIM2519_10646	QUIM2519_28664	QUIM2620_27244	QUIM2621_27245	QUIM2621_28098	QUIM2624_27246	QUIM2625_27247	QUIM2626_27248	QUIM3012_27249	QUIM3014_12983	QUIM3213_28709	QUIM3214_27250	QUIM3313_28708	QUIM3315_27251	QUIM3401_27252	QUIM3402_10780	QUIM3514_27254	QUIM3900_10800	QUIM3991_25971	QUIM3992_25972	QUIM3997_23424	QUIM4013_25969	QUIM4100_12263	QUIM4150_11360	QUIM4165_12073	QUIM4213_28588	QUIM4230_28231	QUIM4313_28587	QUIM4513_28589	QUIM4900_11518	QUIM4950_12074	QUIM6961_14142	QUIM6970_12320	QUIM6971_13474	QUIM6975_12464	QUIM6981_12321	QUIM6982_12322	QUIM6983_13475	QUIM6984_13894	QUIM6985_18932	QUIM6986_21206	QUIM6987_22404	QUIM6988_24943	QUIM6989_27258	QUIM6990_16874	QUIM6997_24944
1707261315	23	31	9	0	53	51	0	58	11	18	36	54	60	22	3	4	31	42	3	49	17	18	9	17	23	18	24	0	12	5	4	0	0	14	0	14	16	3	18	14	13	4	0	3	7	18	10	13	8	10	2	8	1	0	11	4	19	0	5	3	0	0	13	15	10	0	0	0	9	0	14	0	18	10	-1	22	11	11	19	0	20	61	0	23	22	26	30	29	18	19	6	19	19	0	0	21	15	0	40	1	0	70	17	27	26	16	17	19	22	23	23	11	24	6	0	13	10	6	0	26	3	0	20	0	7	7	3	9	12	10	0	0	0	15	0	1	16	22	9	1	1	0	0	18	40	16	0	7	8	17	22	27	0	50	0	9	23	19	12	15	0	0	5	14	16	17	5	15	16	8	7	14	25	10	12	0	16	13	17	9	10	10	9	9	10	20	18	5
1707261354	23	31	8	0	52	51	0	58	11	18	36	54	60	22	3	4	31	42	3	49	17	18	9	17	23	18	24	0	12	5	4	0	0	14	0	14	16	3	18	14	13	4	0	3	7	18	10	13	8	10	2	8	1	0	11	4	19	0	5	3	0	0	13	15	10	0	0	0	9	0	14	0	18	10	-1	22	11	11	19	0	20	61	0	23	22	26	30	29	18	19	6	19	19	0	0	21	15	0	40	1	0	70	17	27	26	16	17	19	22	23	23	11	24	6	0	13	10	6	0	26	3	0	19	0	7	7	3	9	11	10	0	0	0	15	0	0	15	22	9	1	1	0	0	18	38	14	0	7	8	17	22	27	0	50	0	9	23	19	12	15	0	0	5	14	16	17	5	15	16	8	7	14	24	10	12	0	16	13	17	9	10	10	9	9	10	20	18	5
1707261538	23	30	0	0	46	37	0	56	10	17	26	46	61	14	0	1	22	34	0	46	17	9	7	13	23	19	24	0	9	2	4	0	0	11	0	11	11	1	14	12	11	3	0	2	7	15	5	12	7	8	0	7	0	0	10	1	17	0	4	2	0	0	4	13	8	0	0	0	6	0	13	0	17	5	-1	19	11	6	13	0	19	4	0	6	4	4	30	29	2	6	0	7	9	0	0	18	14	0	25	1	0	27	0	13	14	8	6	14	12	12	0	2	13	3	0	0	0	6	0	25	2	0	14	0	3	7	3	9	10	10	0	0	0	14	0	0	11	22	9	1	1	0	0	18	24	0	0	5	6	15	22	27	0	50	0	9	23	19	12	15	0	0	5	14	16	17	5	15	16	8	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261603	23	30	0	0	47	35	0	55	9	17	25	46	61	12	0	1	21	34	0	46	16	9	6	13	23	19	24	0	7	2	4	0	0	11	0	11	12	1	14	12	11	3	0	0	7	15	5	12	8	8	0	7	0	0	9	0	18	0	4	2	0	0	4	11	8	0	0	0	6	0	13	0	17	4	-1	19	11	5	13	0	19	0	0	4	3	3	30	29	2	4	0	6	8	0	0	18	14	0	25	1	0	25	2	10	13	8	5	13	12	12	0	2	13	3	0	0	0	6	0	25	2	0	14	0	3	7	3	9	10	10	0	0	0	14	0	0	11	22	9	1	1	0	0	18	24	0	0	5	6	15	22	27	0	50	0	9	23	19	12	15	0	0	5	14	16	17	5	15	16	8	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261646	22	28	0	0	35	25	0	52	8	16	12	34	58	4	0	0	19	27	0	38	11	5	2	5	22	18	23	0	4	2	4	0	0	10	0	12	9	1	10	12	8	3	0	0	6	8	0	8	7	4	0	5	0	0	6	0	18	0	0	0	0	0	1	6	4	0	0	0	3	0	13	0	16	0	-1	18	8	0	9	0	17	0	49	4	3	3	0	28	2	4	1	4	8	0	0	12	12	0	21	1	0	6	1	1	4	3	3	13	9	3	0	2	13	3	0	0	0	5	0	24	1	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	7	0	0	0	0	17	24	0	0	4	5	14	22	27	0	50	0	9	23	19	12	15	0	0	5	14	16	17	5	15	16	8	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261709	22	28	0	0	35	21	0	51	7	15	13	32	62	10	10	8	19	29	0	37	10	5	1	4	23	18	23	0	3	2	4	0	0	8	0	12	9	1	10	12	7	3	0	0	6	7	0	7	7	4	1	5	0	0	6	0	18	0	0	0	0	0	1	5	3	0	0	0	0	0	13	0	15	0	-1	18	6	0	7	0	17	0	-1	3	3	4	0	28	2	5	0	5	7	0	0	10	12	0	20	1	0	5	1	1	3	3	2	13	9	3	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	8	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261733	22	28	0	0	33	19	0	51	7	15	13	31	62	9	9	7	19	28	0	37	10	5	0	4	23	18	23	0	2	2	3	0	0	7	0	12	9	1	10	12	6	3	0	0	6	7	0	7	7	3	0	4	0	0	6	0	18	0	0	0	0	0	1	4	3	0	0	0	0	0	13	0	15	0	-1	18	5	0	6	0	17	0	-1	3	3	4	0	28	2	5	0	5	7	0	0	10	12	0	20	1	0	5	1	1	3	3	2	13	9	3	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	8	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261807	22	28	0	0	27	15	0	51	7	15	13	30	62	8	8	7	19	28	0	37	10	5	0	4	23	18	23	0	1	1	3	0	0	7	0	12	9	1	10	12	6	3	0	0	6	7	0	7	7	3	0	4	0	0	6	0	18	0	0	0	0	0	0	4	2	0	0	0	0	0	13	0	15	0	-1	18	5	0	6	0	16	0	-1	3	3	4	0	28	2	5	0	5	7	0	0	10	12	0	20	1	0	4	1	0	3	3	1	14	9	2	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261822	22	28	0	0	28	15	0	50	6	15	13	30	62	8	7	7	19	28	0	37	10	5	0	4	23	18	23	0	1	1	2	0	0	7	0	12	9	1	10	12	6	3	0	0	6	7	0	7	7	3	0	4	0	0	6	0	18	0	0	0	0	0	0	3	2	0	0	0	0	0	13	0	15	0	-1	18	5	0	6	0	16	0	-1	3	3	4	0	28	2	5	0	5	7	0	0	10	12	0	20	1	0	4	1	0	3	3	1	14	9	2	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261842	22	28	0	0	27	14	0	50	6	15	14	30	62	8	7	7	19	28	0	37	10	5	0	4	23	18	23	0	1	1	2	0	0	7	0	12	9	1	10	12	6	3	0	0	6	7	0	8	7	3	0	4	0	0	6	0	18	0	0	0	0	0	0	3	2	0	0	0	0	0	13	0	15	0	-1	18	5	0	7	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	4	1	0	3	3	2	14	9	1	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261903	22	28	0	0	26	14	0	50	6	15	13	30	62	8	7	6	19	28	0	37	10	5	0	4	23	18	23	0	1	1	2	0	0	6	0	12	9	1	10	12	6	3	0	0	6	7	0	7	7	3	0	3	0	0	5	0	18	0	1	0	0	0	0	3	2	0	0	0	0	0	13	0	15	0	-1	18	5	0	6	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	4	1	0	3	3	2	14	9	1	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707261944	22	28	0	0	24	13	0	50	6	15	13	30	62	8	7	6	19	28	0	36	10	5	0	4	23	18	23	0	1	1	2	0	0	6	0	12	9	1	10	12	6	3	0	0	6	6	0	7	7	3	0	3	0	0	5	0	18	0	0	0	0	0	0	3	2	0	0	0	0	0	13	0	15	0	-1	18	5	0	6	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	4	1	0	3	3	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707262004	22	28	0	0	23	13	0	50	6	15	13	30	62	8	7	6	19	28	0	36	10	5	0	4	23	18	23	0	1	1	2	0	0	6	0	12	9	1	10	12	6	3	0	0	6	6	0	7	7	3	0	3	0	0	5	0	18	0	0	0	0	0	0	3	2	0	0	0	0	0	13	0	15	0	-1	18	5	0	6	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	4	1	0	3	2	2	15	9	1	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707262107	22	28	0	0	23	13	0	50	6	15	13	30	62	8	7	6	19	28	0	36	10	5	0	4	23	18	23	0	1	1	2	0	0	6	0	12	9	1	10	12	6	3	0	0	6	6	0	7	7	3	0	3	0	0	5	0	18	0	0	0	0	0	0	3	1	0	0	0	1	0	13	0	15	0	-1	18	5	0	6	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	4	1	0	3	2	2	15	9	1	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707262125	22	28	0	0	22	13	0	50	6	15	13	31	62	7	7	6	19	28	0	36	10	5	0	5	23	18	23	0	0	1	2	0	0	6	0	12	9	1	10	12	6	3	0	0	6	6	0	7	7	2	0	3	0	0	5	0	18	0	0	0	0	0	0	3	1	0	0	0	1	0	13	0	15	0	-1	19	5	0	6	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	4	1	0	3	2	2	15	9	1	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707262142	22	28	0	0	22	13	0	50	6	15	13	31	62	7	6	6	19	28	0	36	10	5	0	5	23	18	23	0	0	0	2	0	0	6	0	12	9	1	10	12	6	3	0	0	6	6	0	7	7	2	0	3	0	0	5	0	17	0	0	0	0	0	0	3	1	0	0	0	1	0	13	0	15	0	-1	19	5	0	6	0	16	0	-1	3	3	4	0	28	2	5	0	4	8	0	0	10	12	0	20	1	0	4	1	0	3	2	2	15	9	1	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707262337	22	28	0	0	19	10	0	50	6	15	12	30	62	7	6	6	20	29	0	36	9	5	0	4	23	18	23	0	0	0	2	0	0	6	0	12	10	1	11	12	6	3	0	0	6	6	0	7	7	2	0	3	0	0	5	0	16	0	0	0	0	0	0	5	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707270001	22	28	0	0	19	11	0	50	6	15	12	30	62	7	6	6	20	28	0	36	9	5	0	4	23	18	23	0	0	0	2	0	0	6	0	12	10	1	11	11	6	3	0	0	6	6	0	7	7	2	0	2	0	0	5	0	16	0	0	0	0	0	0	5	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	2	4	0	5	8	0	0	10	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707270737	22	28	0	0	19	13	0	50	6	15	12	30	62	7	6	6	20	28	0	36	9	5	0	4	23	18	23	0	0	0	2	0	0	6	0	12	10	1	11	11	6	3	0	0	6	6	0	7	7	2	0	2	0	0	5	0	16	0	0	0	0	0	0	5	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	5	0	5	6	0	0	10	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707270816	22	28	0	0	19	13	0	50	6	15	12	30	62	7	6	6	20	28	0	36	9	5	0	4	23	18	23	0	0	0	2	0	0	6	0	12	10	1	11	11	6	3	0	0	6	6	0	7	7	2	0	2	0	0	5	0	16	0	0	0	0	0	0	5	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	5	0	5	6	0	0	10	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	8	1	0	0	0	17	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707270840	22	28	0	0	19	13	0	50	6	15	12	30	62	8	6	6	20	28	0	36	9	5	0	4	23	18	23	0	1	0	2	0	0	6	0	12	10	1	11	11	6	3	0	0	6	6	0	7	7	2	0	2	0	0	5	1	16	0	0	0	0	0	0	5	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	5	0	5	6	0	0	10	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707270903	22	28	0	0	19	13	0	50	6	15	12	30	62	8	6	6	20	28	0	36	9	5	0	4	23	18	23	0	1	0	2	0	0	6	0	12	10	1	11	11	6	3	0	0	6	6	0	7	7	2	0	2	0	0	5	1	16	0	0	0	0	0	0	5	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	5	0	5	6	0	0	10	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	16	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271009	22	28	1	0	19	12	0	51	6	16	12	30	62	7	6	6	19	28	0	36	9	5	0	4	23	18	23	0	0	0	2	0	0	6	0	12	9	1	11	11	6	3	0	0	6	6	0	7	7	2	0	1	0	0	5	1	16	0	0	0	0	0	0	4	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	5	0	5	6	0	0	10	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271027	22	28	1	0	19	11	0	51	6	16	12	30	62	7	6	6	19	28	0	36	9	5	0	4	23	18	23	0	0	0	2	0	0	6	0	12	9	1	11	11	6	3	0	0	6	6	0	7	7	2	0	1	0	0	5	1	16	0	0	0	0	0	0	4	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	5	0	5	6	0	0	9	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	12	0	1	7	3	9	10	10	0	0	0	13	0	0	10	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271053	22	28	1	0	19	12	0	51	6	16	12	30	62	7	5	6	19	28	0	36	9	5	0	4	23	18	23	0	0	0	1	0	0	6	0	12	9	1	11	11	6	3	0	0	6	6	0	7	7	2	0	1	0	0	5	0	16	0	0	0	0	0	0	4	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	5	0	5	6	0	0	9	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	11	0	1	7	3	9	9	10	0	0	0	13	0	0	9	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	7	7	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271136	22	28	0	0	18	13	0	51	6	16	12	30	63	7	5	6	18	28	0	36	9	5	0	4	23	18	24	0	0	0	1	0	0	6	0	11	9	1	11	11	6	3	0	0	6	6	0	7	7	2	0	1	0	0	5	0	16	0	0	0	0	0	0	4	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	6	0	5	5	0	0	9	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	11	0	1	7	3	9	9	10	0	0	0	13	0	0	9	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	7	6	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271218	22	28	0	0	18	14	0	51	6	16	12	30	-11	7	5	6	17	28	-1	36	9	5	0	4	24	20	25	0	0	0	1	0	0	6	0	10	9	0	11	11	6	3	0	0	6	6	0	7	8	2	0	1	0	0	5	0	16	0	0	0	0	0	0	4	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	6	0	5	5	0	0	9	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	11	0	1	7	3	9	9	10	0	0	0	13	0	0	9	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	7	6	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271250	22	28	0	0	18	14	0	51	6	16	12	30	-11	7	5	6	17	28	-1	36	9	5	0	4	24	20	25	0	0	0	1	0	0	6	0	10	9	0	11	11	6	3	0	0	6	6	0	7	8	2	0	1	0	0	5	0	16	0	0	0	0	0	0	4	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	6	0	5	5	0	0	9	12	0	20	1	0	3	1	0	2	2	2	15	9	0	0	2	13	3	0	0	0	5	0	24	0	0	11	0	1	7	3	9	9	10	0	0	0	13	0	0	9	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	7	6	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271309	22	28	0	0	17	14	0	51	6	16	12	30	-11	7	5	6	17	28	-1	36	9	5	0	4	24	20	25	0	0	0	1	0	0	6	0	10	9	0	11	11	6	3	0	0	6	6	0	7	8	2	0	1	0	0	5	0	16	0	0	0	0	0	0	4	1	0	0	0	0	0	12	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	6	0	5	5	0	0	9	12	0	20	1	0	2	0	0	2	2	2	14	9	0	0	2	13	3	0	0	0	5	0	24	0	0	11	0	1	7	3	9	9	10	0	0	0	13	0	0	9	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	7	6	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271338	22	28	0	0	17	12	0	51	6	16	12	30	-11	7	4	6	17	28	-1	36	9	5	0	4	24	20	25	0	0	0	0	0	0	6	0	10	9	0	11	11	6	3	0	0	6	6	0	7	8	2	0	1	0	0	5	0	16	0	0	0	0	0	0	4	1	0	0	0	0	0	11	0	15	0	-1	19	5	1	6	0	16	0	-1	3	3	4	0	28	3	6	0	5	5	0	0	9	12	0	20	1	0	2	0	0	2	2	2	14	9	0	0	2	13	3	0	0	0	5	0	24	0	0	11	0	1	7	3	9	9	10	0	0	0	13	0	0	9	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	6	6	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
1707271422	22	28	0	0	15	13	0	51	6	16	12	30	-11	7	4	6	17	28	-1	36	9	5	0	4	24	20	25	0	0	0	0	0	0	6	0	10	9	0	11	11	6	3	0	0	6	6	0	7	8	2	0	1	0	0	5	0	16	0	0	0	0	0	0	4	1	0	0	0	0	0	11	0	-9	0	-1	-5	5	1	6	0	16	1	-1	0	1	0	0	28	3	5	0	0	2	0	0	9	12	0	20	1	0	2	0	0	2	2	2	14	9	0	0	2	13	3	0	0	0	5	0	24	0	0	11	1	1	5	3	6	9	6	0	0	0	8	0	0	5	21	7	0	0	0	0	16	24	0	0	4	5	14	21	27	0	50	0	8	23	19	11	15	0	0	5	14	15	17	5	15	16	6	6	14	24	10	12	0	16	13	17	9	10	10	9	8	10	20	18	5
