date	ARTI4102_13579	ARTI4103_12663	ARTI4106_13982	ARTI4108_23552	ARTI4201_26304	ARTI4202_26305	ARTI4203_12665	ARTI4204_13185	ARTI4205_13285	ARTI4301_13582	MBIT4101_16852	MBIT4101_20710	MBIT4102_19970	MBIT4102_22738	MBIT4103_17324	MBIT4201_13984	MBIT4201_16853	MBIT4202_13985	MBIT4204_27080	MBIT4206_19969	MBIT4209_27081	MBIT4210_17326	MBIT4301_17118	MBIT4304_24744	MSIN4102_27180	MSIN4201_27181	MSIN4202_27182	MSIN4203_24850	MSIN4301_14608	MINE4101_22182	MINE4102_22751	MINE4103_24819	MINE4201_24820	MINE4202_27157	MISO4101_14446	MISO4203_27158	MISO4204_14604	MISO4205_16210	MISO4206_24822	MISO4208_27975	MISO4301_16211	BCOM4001_27498	BCOM4004_27501	BCOM4006_27503	BCOM4105_27504	BCOM4980_16639	ISIS1001_10838	ISIS1001_16970	ISIS1001_27376	ISIS1002_24591	ISIS1104_11177	ISIS1104_11209	ISIS1104_18783	ISIS1104_22759	ISIS1104L_15032	ISIS1104L_15033	ISIS1104L_15034	ISIS1104L_15035	ISIS1104L_16783	ISIS1104L_20535	ISIS1104L_22761	ISIS1104L_22763	ISIS1105_12123	ISIS1105_27380	ISIS1106_11178	ISIS1106_18957	ISIS1106_27381	ISIS1204_10054	ISIS1204_10367	ISIS1204_10368	ISIS1204_10369	ISIS1204_10370	ISIS1204_10371	ISIS1204_10372	ISIS1204_10373	ISIS1204_10374	ISIS1204_10640	ISIS1204_11024	ISIS1204_11102	ISIS1204_11469	ISIS1204_11471	ISIS1204_11474	ISIS1204_12144	ISIS1204_12148	ISIS1204_12150	ISIS1204_12757	ISIS1204_13195	ISIS1204_13197	ISIS1204_13600	ISIS1204_13996	ISIS1204_14131	ISIS1204_16816	ISIS1204_20566	ISIS1204_20693	ISIS1204_22668	ISIS1204_25293	ISIS1204_25294	ISIS1204_25297	ISIS1204_25302	ISIS1204_25336	ISIS1204_27393	ISIS1204_27394	ISIS1204L_22669	ISIS1204L_22671	ISIS1204L_22676	ISIS1204L_22677	ISIS1204L_22678	ISIS1204L_22679	ISIS1204L_22680	ISIS1204L_22681	ISIS1204L_22682	ISIS1204L_22683	ISIS1204L_22684	ISIS1204L_22685	ISIS1204L_22686	ISIS1204L_22687	ISIS1204L_22688	ISIS1204L_22689	ISIS1204L_22690	ISIS1204L_22692	ISIS1204L_22693	ISIS1204L_22694	ISIS1204L_22696	ISIS1204L_22697	ISIS1204L_22698	ISIS1204L_22699	ISIS1204L_22700	ISIS1204L_22702	ISIS1204L_22704	ISIS1204L_22705	ISIS1204L_22706	ISIS1204L_25298	ISIS1204L_25299	ISIS1204L_25300	ISIS1204L_25301	ISIS1204L_25334	ISIS1204L_27395	ISIS1204L_27396	ISIS1205_10504	ISIS1205_10551	ISIS1205_11241	ISIS1205_12992	ISIS1205_12994	ISIS1205_16836	ISIS1205_20599	ISIS1205_26135	ISIS1205L_22710	ISIS1205L_22711	ISIS1205L_22712	ISIS1205L_22713	ISIS1205L_22714	ISIS1205L_22715	ISIS1205L_22716	ISIS1205L_26136	ISIS1206_10288	ISIS1206_10705	ISIS1206_18797	ISIS1206_26124	ISIS1206L_22717	ISIS1206L_22718	ISIS1206L_22719	ISIS1206L_26125	ISIS1207_14104	ISIS1207L_14374	ISIS1209_14772	ISIS1209L_14773	ISIS1211_15711	ISIS1304_11211	ISIS1304_19067	ISIS1304_26170	ISIS1404_12124	ISIS1404_12125	ISIS1404_12126	ISIS1404_13202	ISIS1404_13595	ISIS1404_14129	ISIS1404_15053	ISIS1404_15054	ISIS1404_15256	ISIS1404_16846	ISIS1404_16847	ISIS1404_18825	ISIS1404_20689	ISIS1404_20690	ISIS1404_25611	ISIS1404_27392	ISIS1602B_24592	ISIS1603B_11179	ISIS2007_11180	ISIS2007_27391	ISIS2008_11322	ISIS2203_25387	ISIS2203_25388	ISIS2203L_25389	ISIS2203L_25390	ISIS2304_25588	ISIS2304_25589	ISIS2304_27390	ISIS2403_11182	ISIS2403_25391	ISIS2503_11535	ISIS2503L_15050	ISIS2503L_25597	ISIS2603_11183	ISIS2603_25540	ISIS2603_27388	ISIS2603L_22765	ISIS2603L_22766	ISIS2603L_27389	ISIS2804_23563	ISIS3204_12515	ISIS3204L_22771	ISIS3204L_22775	ISIS3204L_22777	ISIS3204L_23484	ISIS3301_11073	ISIS3301_27499	ISIS3302_15047	ISIS3302_27486	ISIS3302L_21977	ISIS3302L_22772	ISIS3425_24596	ISIS3510_16808	ISIS3510_27382	ISIS3510L_22767	ISIS3510L_27383	ISIS3710_24597	ISIS4208_26925	ISIS4218_27271	ISIS4426_25199	ISIS4822_26926	ISIS4825_26927	ISIS4920_20758
201707261807	3	1	2	9	0	2	2	6	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	35	16	26	12	0	4	5	16	6	1	3	8	11	0	4	21	6	16	8	21	9	1	0	0	3	0	0	12	18	0	0	0	0	9	9	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	1	1	0	7	0	14	0	0	21	0	0	0	9	0	0	8	0	1	11	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	1	10	14	0	21	0	0	0	0	8	1	11	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	7	5	12	0	5	7	12	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	29	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707261822	3	1	2	9	0	2	2	6	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	35	16	26	12	0	4	5	16	6	1	3	8	11	0	4	21	6	16	8	21	9	1	0	0	3	0	0	12	18	0	0	0	0	9	9	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	1	1	0	7	0	14	0	0	22	0	0	0	8	0	0	8	0	1	11	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	1	10	14	0	22	0	0	0	0	8	1	11	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	5	12	0	5	7	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	29	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707261842	3	1	2	9	0	2	2	6	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	35	16	26	12	0	4	5	16	6	1	3	8	11	0	4	21	6	16	8	21	9	1	0	0	3	0	0	12	18	0	0	0	0	9	9	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	1	1	0	7	0	14	0	0	22	0	0	0	9	0	0	8	0	1	10	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	1	10	14	0	22	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	4	12	0	4	7	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	29	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707261903	3	1	2	9	0	2	2	6	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	35	16	26	12	0	4	5	16	6	1	3	8	11	0	4	21	6	16	8	21	9	1	0	0	3	0	0	12	18	0	0	0	0	9	9	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	1	1	0	7	0	14	0	0	22	0	0	0	9	0	0	8	0	1	10	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	1	9	14	0	22	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	4	12	0	4	7	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	29	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707261944	3	1	2	9	0	2	2	6	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	35	16	26	12	0	4	5	16	6	1	3	8	11	0	4	21	6	16	8	21	9	1	0	0	3	0	0	12	18	0	0	0	0	9	9	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	1	1	0	6	0	14	0	0	21	0	0	0	8	0	0	8	0	1	10	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	1	9	14	0	21	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	4	12	0	4	7	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	28	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707262004	3	1	2	9	0	2	2	6	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	35	16	26	12	0	4	5	16	6	1	3	8	11	0	4	21	6	16	8	21	9	1	0	0	3	0	0	12	18	0	0	0	0	9	9	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	1	1	0	6	0	14	0	0	21	0	0	0	8	0	0	8	0	1	10	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	1	9	14	0	21	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	4	12	0	4	7	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707262107	3	1	2	9	0	2	2	5	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	35	15	26	12	0	4	5	16	6	1	3	8	11	0	4	20	6	16	8	21	9	1	0	0	3	0	0	12	17	0	0	0	0	9	8	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2	1	0	5	0	14	0	0	21	0	0	0	8	0	0	8	0	1	10	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	1	9	14	0	21	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	4	12	0	4	7	12	0	0	0	0	0	0	2	0	-4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	28	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707262125	3	1	2	9	0	2	2	5	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	34	15	26	12	0	4	5	16	6	1	3	8	11	0	4	20	6	16	8	21	9	1	0	0	3	0	0	12	17	0	0	0	0	9	8	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2	1	0	5	0	14	1	0	21	0	0	0	8	0	0	8	0	1	10	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	1	9	14	1	21	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	2	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	28	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707262142	3	1	2	9	0	2	2	5	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	34	15	26	12	0	4	5	16	6	1	3	8	11	0	4	20	6	16	8	21	9	1	0	0	3	0	0	12	17	0	0	0	0	9	8	3	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2	1	0	5	0	14	1	0	21	0	0	0	8	0	0	8	0	1	10	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	1	9	14	1	21	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	2	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	28	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	0	17	26
201707262337	3	1	2	9	0	2	2	5	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	34	15	26	12	0	4	5	16	6	1	3	7	11	0	4	20	6	16	8	21	9	1	0	0	3	0	0	12	17	0	0	0	0	9	8	3	9	0	4	2	0	3	1	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2	1	0	5	0	14	1	0	7	0	0	0	8	0	0	8	0	1	10	0	1	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	1	9	14	1	7	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	2	4	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	28	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	1	17	26
201707270001	3	1	2	9	0	2	2	5	7	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	6	34	15	26	12	0	4	5	16	6	1	3	7	11	0	4	20	6	16	8	21	9	1	0	0	3	0	0	12	17	0	0	0	0	9	8	3	9	0	4	2	0	3	1	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2	1	0	5	0	14	0	0	7	0	0	0	8	0	0	8	0	1	10	0	1	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	1	8	14	0	7	0	0	0	0	8	1	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	2	4	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	28	10	1	0	1	8	3	0	4	6	4	6	16	13	5	13	5	0	18	21	0	1	17	26
201707270737	3	1	2	9	0	2	2	6	6	9	4	15	13	27	3	7	19	8	6	23	13	24	12	23	7	34	15	26	12	0	4	4	16	6	1	3	7	11	0	4	20	6	16	8	21	9	0	0	0	0	0	0	12	11	0	0	0	0	9	5	3	6	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	1	0	4	0	13	0	0	5	0	0	0	7	0	0	7	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	7	1	8	13	0	5	0	0	0	0	7	0	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	1	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	16	13	5	13	5	0	18	21	0	1	17	26
201707270816	3	1	2	9	0	2	2	6	6	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	7	34	15	26	12	0	4	4	16	6	1	3	6	11	0	4	20	6	16	8	21	9	0	0	0	0	0	0	12	11	0	0	0	0	9	5	3	6	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	1	0	4	0	13	0	0	5	0	0	0	7	0	0	7	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	7	1	8	13	0	5	0	0	0	0	7	0	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	1	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	16	13	5	13	5	0	18	21	0	1	17	26
201707270840	3	1	2	9	0	2	2	6	6	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	7	34	15	26	12	0	4	4	16	6	1	3	6	11	0	4	20	6	16	8	21	9	0	0	0	0	0	0	12	11	0	0	0	0	9	5	3	6	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	1	0	4	0	13	0	0	6	0	0	0	7	0	0	7	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	7	1	8	13	0	6	0	0	0	0	7	0	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	1	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	1	17	26
201707270903	3	1	2	8	0	2	2	6	6	9	4	15	13	27	3	7	19	8	7	23	13	24	12	23	7	34	15	26	12	0	4	4	16	6	1	3	6	11	0	4	20	6	16	8	21	9	0	0	0	0	0	0	12	11	0	0	0	0	9	5	3	6	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	1	0	4	0	13	0	0	5	0	0	0	6	0	0	7	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	6	1	8	13	0	5	0	0	0	0	7	0	10	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	1	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	1	17	26
201707271009	3	1	2	8	0	2	2	6	6	9	4	14	13	27	3	7	18	7	7	23	13	24	12	23	8	35	15	26	12	1	4	4	16	6	1	3	6	11	0	4	20	6	16	8	21	9	0	0	0	0	0	0	12	12	0	0	0	0	9	5	3	7	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	13	0	0	5	0	0	0	6	0	0	7	0	2	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	1	8	13	0	5	0	0	0	0	7	2	10	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	25	0	6	0	6	0	1	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	26
201707271027	3	1	2	8	0	2	3	6	6	9	4	14	13	27	3	7	18	7	7	23	13	24	12	23	8	35	15	26	12	1	4	4	16	6	1	3	6	11	0	4	20	6	16	8	21	9	0	0	0	0	0	0	12	12	0	0	0	0	9	5	3	7	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	12	0	0	5	0	0	0	6	0	0	7	0	1	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	1	9	12	0	5	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	25	0	6	0	6	0	1	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	26
201707271053	4	1	2	8	0	2	3	6	6	9	4	14	13	27	3	6	18	7	7	23	13	24	12	23	8	35	15	26	12	1	4	4	16	6	1	3	6	10	0	4	20	6	15	8	21	9	0	0	0	0	0	0	12	12	0	0	0	0	9	5	3	7	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	13	0	0	6	0	0	0	6	0	0	7	0	1	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	1	9	13	0	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	25	0	6	0	6	0	1	0	0	2	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	26
201707271136	4	1	2	8	0	2	3	6	7	9	4	14	13	27	3	6	18	6	7	23	12	24	12	23	8	35	15	25	12	1	4	4	16	6	1	3	6	10	0	4	20	6	15	8	21	9	0	0	0	0	0	0	12	12	0	0	0	0	9	5	3	7	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	12	0	0	6	0	0	0	6	0	0	7	0	1	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	1	9	12	0	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	6	25	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	25
201707271218	4	1	2	8	0	2	3	6	7	9	4	13	12	27	3	6	18	7	7	23	12	24	12	23	7	35	15	26	12	1	4	4	16	6	1	3	6	10	0	4	20	6	15	8	21	9	0	0	0	0	0	0	12	13	0	0	0	0	9	5	3	8	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	12	0	0	6	0	0	0	6	0	0	7	0	1	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	1	9	12	0	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	10	27	10	1	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	25
201707271250	4	1	2	8	0	2	3	6	7	9	4	13	12	27	4	6	18	7	6	23	13	24	12	23	7	35	15	26	12	1	4	4	16	6	1	3	6	10	0	4	20	6	15	8	21	9	0	0	0	0	0	0	12	13	0	0	0	0	9	5	3	8	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	12	1	0	6	0	0	0	7	0	0	7	0	1	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	7	1	9	12	1	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	10	27	9	0	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	25
201707271309	4	1	2	8	0	2	3	6	7	9	4	13	12	27	3	6	18	7	6	23	13	24	12	23	7	35	15	26	12	1	4	4	16	6	1	3	6	10	0	4	20	6	15	8	21	9	0	0	0	0	0	0	12	13	0	0	0	0	9	5	3	8	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	12	1	0	6	0	0	0	6	0	0	7	0	1	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	1	9	12	1	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	10	27	9	0	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	25
201707271338	4	1	2	8	0	2	3	6	7	9	4	13	12	27	3	6	18	7	6	23	13	24	12	23	7	35	15	26	12	1	4	4	16	6	1	3	6	10	0	4	20	7	15	8	21	9	0	0	0	0	0	0	12	13	0	0	0	0	9	5	3	8	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	1	3	1	12	1	0	6	0	0	0	6	0	0	7	0	1	10	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	1	9	12	1	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	10	27	9	0	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	25
201707271422	4	1	2	8	0	2	3	6	7	9	4	13	11	27	3	6	18	7	6	23	13	24	12	23	7	35	15	26	12	1	4	4	16	6	1	3	6	10	0	4	20	6	15	8	21	9	0	0	0	0	0	0	12	13	0	0	0	0	9	5	3	8	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	1	3	0	12	1	0	6	0	0	0	6	0	0	8	0	0	10	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	0	9	12	1	6	0	0	0	0	8	0	10	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	10	27	9	0	0	1	8	3	0	3	6	3	6	17	13	5	13	5	0	18	21	0	0	17	25
