date	MATE1002B_18389	MATE1005B_24670	MATE1010_27023	MATE1041B_13082	MATE1064B_11075	MATE1064B_22995	MATE1102_22060	MATE1102_22999	MATE1103_27024	MATE1105_10511	MATE1105_10519	MATE1105_10730	MATE1105_10867	MATE1105_10868	MATE1105_11251	MATE1105_11252	MATE1105_21224	MATE1105_21236	MATE1105_23094	MATE1105_23165	MATE1105_25314	MATE1105_27832	MATE1105_27834	MATE1105C_12308	MATE1105C_12744	MATE1105C_12758	MATE1105C_12764	MATE1105C_12767	MATE1105C_12772	MATE1105C_12773	MATE1105C_12778	MATE1105C_12779	MATE1105C_12780	MATE1105C_12796	MATE1105C_12800	MATE1105C_12801	MATE1105C_12809	MATE1105C_12811	MATE1105C_12816	MATE1105C_13927	MATE1105C_16401	MATE1105C_23096	MATE1105C_23098	MATE1105C_23100	MATE1105C_23166	MATE1105C_23170	MATE1105C_23171	MATE1105C_23173	MATE1105C_25315	MATE1105C_25316	MATE1105C_25317	MATE1105C_25318	MATE1105C_25326	MATE1105C_25330	MATE1105C_25338	MATE1105C_25339	MATE1105C_27848	MATE1105C_27851	MATE1105C_27853	MATE1105C_27854	MATE1106_10606	MATE1107_10575	MATE1201_10049	MATE1201_10124	MATE1201_10125	MATE1201_10157	MATE1201_11290	MATE1201_11396	MATE1201_11509	MATE1201_12163	MATE1201_12166	MATE1201_12167	MATE1201_12204	MATE1201_16415	MATE1201_16418	MATE1201_20585	MATE1201_23198	MATE1201_25985	MATE1201_26106	MATE1201_26137	MATE1201_26138	MATE1201_26139	MATE1201_26145	MATE1201_26164	MATE1201_28302	MATE1201_28303	MATE1201_28740	MATE1201_28745	MATE1203_10160	MATE1203_10198	MATE1203_10381	MATE1203_10382	MATE1203_10507	MATE1203_10550	MATE1203_11098	MATE1203_11099	MATE1203_11157	MATE1203_11160	MATE1203_12843	MATE1203_16946	MATE1203_17063	MATE1203_19078	MATE1203_20634	MATE1203_20639	MATE1203_20640	MATE1203_20643	MATE1203_21234	MATE1203_21235	MATE1203_21237	MATE1203_21263	MATE1203_23249	MATE1203_25359	MATE1203_25360	MATE1203_25361	MATE1203_25362	MATE1203_25363	MATE1203_27856	MATE1203_27857	MATE1203C_16425	MATE1203C_16949	MATE1203C_16951	MATE1203C_27858	MATE1204_10186	MATE1207_10656	MATE1207_10733	MATE1207_10734	MATE1207_10735	MATE1207_11253	MATE1207_12168	MATE1207_20662	MATE1207_26153	MATE1207_26156	MATE1207_28639	MATE1207_28640	MATE1207_28746	MATE1207C_12309	MATE1207C_12748	MATE1207C_12749	MATE1207C_12750	MATE1207C_12753	MATE1207C_12859	MATE1207C_12860	MATE1207C_12861	MATE1207C_12862	MATE1207C_12863	MATE1207C_12864	MATE1207C_12866	MATE1207C_12867	MATE1207C_13001	MATE1207C_13943	MATE1207C_18810	MATE1207C_20665	MATE1207C_20672	MATE1207C_20677	MATE1207C_23389	MATE1207C_25371	MATE1207C_25373	MATE1207C_27859	MATE1207C_27861	MATE1207C_27866	MATE1207C_27871	MATE1208_10556	MATE1209_25411	MATE1212_10545	MATE1212_23335	MATE1213_10657	MATE1214_10182	MATE1214_10658	MATE1214_10737	MATE1214_10738	MATE1214_10782	MATE1214_10784	MATE1214_10790	MATE1214_11254	MATE1214_20687	MATE1214_21155	MATE1214_21160	MATE1214_21288	MATE1214_27895	MATE1214C_12310	MATE1214C_12868	MATE1214C_12869	MATE1214C_12870	MATE1214C_12871	MATE1214C_12872	MATE1214C_12874	MATE1214C_12875	MATE1214C_12876	MATE1214C_12877	MATE1214C_12878	MATE1214C_12880	MATE1214C_12885	MATE1214C_12886	MATE1214C_12887	MATE1214C_12896	MATE1214C_12897	MATE1214C_12898	MATE1214C_13584	MATE1214C_18820	MATE1214C_25423	MATE1214C_25424	MATE1214C_25425	MATE1214C_25427	MATE1214C_25428	MATE1214C_25492	MATE1214C_25502	MATE1214C_27919	MATE1214C_28144	MATE1214C_28145	MATE1214C_28146	MATE1214C_28149	MATE1214C_28152	MATE1214C_28154	MATE1214C_28156	MATE1215_10436	MATE1251_17310	MATE1252_20449	MATE1252_25509	MATE1252_25519	MATE1252_26185	MATE1252_28742	MATE1252C_20450	MATE1252C_20698	MATE1252C_20699	MATE1252C_20703	MATE1252C_25510	MATE1252C_25512	MATE1252C_25513	MATE1253_20451	MATE1253_25657	MATE1253_25692	MATE1253_26009	MATE1253_28747	MATE1253C_25830	MATE1253C_25832	MATE1253C_25833	MATE1253C_25834	MATE1253C_25835	MATE1253C_25836	MATE1253C_25837	MATE1441B_27312	MATE1442B_11193	MATE1501_10003	MATE1501_10172	MATE1501_10173	MATE1501_11158	MATE1501_11941	MATE1501_12998	MATE1501_16472	MATE1501_19076	MATE1502_10512	MATE1506_10557	MATE1506_11061	MATE1506_14920	MATE1506_23573	MATE1507_23459	MATE1507_25533	MATE1508_25929	MATE1721_27466	MATE1721L_28622	MATE1721L_28623	MATE1721L_28624	MATE1721L_28626	MATE1751_27025	MATE2101_10191	MATE2181_27026	MATE2201_10004	MATE2210_13577	MATE2210_25542	MATE2211_12053	MATE2301_11044	MATE2301_16492	MATE2301_23616	MATE2301_26008	MATE2301_26195	MATE2301C_12312	MATE2301C_12902	MATE2301C_12903	MATE2301C_16495	MATE2301C_16496	MATE2301C_16497	MATE2301C_16518	MATE2313_27027	MATE2506_11267	MATE2507_25936	MATE2509_27467	MATE2509_28178	MATE2509_28179	MATE2511_28661	MATE2711_10437	MATE2711_20761	MATE2711_21248	MATE2711_26175	MATE2711_28737	MATE2714_27311	MATE3101_13578	MATE3105_27030	MATE3120_22070	MATE3130_27031	MATE3156_27032	MATE3177_27033	MATE3243_27035	MATE3302_27036	MATE3401_27037	MATE3410_27038	MATE3420_13083	MATE3422_27039	MATE3423_27040	MATE3441_27868	MATE3510_27041	MATE3520_27042	MATE3712_13084	MATE3755_27043	MATE3801_10937	MATE3802_10938	MATE3902_10242	MATE3904_10828	MATE3905_24685	MATE3990_24686	MATE3993_26109	MATE4001_24687	MATE4002_24688	MATE4101_27044	MATE4103_27045	MATE4137_27046	MATE4156_27047	MATE4173_15778	MATE4177_27048	MATE4220_17963	MATE4244_27050	MATE4401_27051	MATE4421_27052	MATE4441_27869	MATE4452_27053	MATE4527_27054	MATE4755_27055	MATE4901_10005	MATE4902_10006	MATE4903_24703	MATE4904_10823	MATE4990_24704	MATE6901_11076	MATE6902_15782	MATE6903_24705	MATE6904_24706	MATE6970_24707	MATE6971_24708	MATE6975_24709	MATE6976_24710	MATE6979_12258	MATE6980_15783	MATE6981_13438	MATE6982_14914	MATE6984_24711	MATE6989_12259	MATE6990_13705
1707261354	46	28	22	2	7	0	0	12	25	48	22	32	87	31	18	96	13	0	0	18	64	28	25	23	18	25	17	10	19	15	25	23	24	12	13	18	16	24	24	23	22	27	27	27	5	17	7	10	26	27	22	25	25	0	14	7	15	14	20	3	36	3	0	0	0	0	0	0	22	3	20	0	-5	0	0	0	0	9	0	21	0	4	15	0	2	27	0	0	12	0	28	30	5	43	38	21	27	34	41	81	35	1	4	0	0	8	0	0	37	44	0	29	34	0	42	36	44	26	20	25	19	17	15	0	0	29	0	0	0	24	0	0	0	0	0	6	0	1	9	10	9	0	0	2	0	0	1	0	0	2	11	7	14	0	21	2	0	1	15	13	7	32	28	21	35	0	36	64	89	75	47	64	6	60	0	57	0	0	0	17	16	11	27	19	25	16	20	25	24	13	16	23	14	21	2	5	25	26	22	7	25	16	20	9	9	22	21	24	17	20	20	27	27	27	33	6	82	0	0	18	0	22	19	20	21	0	0	0	0	0	52	37	0	0	0	0	0	16	22	14	49	0	0	43	13	41	2	43	0	16	38	0	21	0	38	42	15	44	22	0	12	3	7	30	20	25	25	3	23	21	0	24	6	0	0	0	3	6	8	16	0	11	30	21	23	32	16	0	45	0	0	0	0	0	8	25	27	20	34	19	33	0	33	19	1	8	2	16	20	33	5	0	17	16	13	16	6	3	999	1	17	16	28	7	29	14	10	31	32	0	15	0	14	8	19	4	8	10	11	6	998	16	15	5	5	7	10	5	5	4	5	4	3	5	4	4
1707261538	42	18	13	0	0	0	0	0	24	17	0	1	81	10	0	86	0	0	0	0	52	0	10	20	12	5	10	2	16	11	21	21	24	2	1	9	0	20	23	22	20	27	27	27	0	10	1	0	24	23	16	25	21	0	8	2	6	5	11	0	13	3	0	0	0	0	0	0	21	0	13	0	-5	0	0	0	0	5	0	22	0	0	3	0	0	25	0	0	0	0	15	6	0	41	29	0	1	18	2	69	32	0	0	0	0	2	0	0	29	43	0	4	26	0	40	34	40	5	15	22	16	16	9	0	0	27	0	0	0	19	0	0	0	0	0	6	0	1	9	10	9	0	0	2	0	0	1	0	0	2	11	7	10	0	20	2	0	0	14	13	7	31	28	8	28	0	0	13	81	59	0	0	0	1	0	44	0	0	0	10	6	0	26	1	23	0	7	25	21	0	5	6	0	5	0	5	1	24	9	0	22	0	3	7	7	6	10	4	6	19	19	27	27	27	25	4	27	0	0	0	0	14	4	3	6	0	0	0	0	0	6	20	0	0	0	0	0	3	3	0	47	0	0	34	11	40	0	31	0	13	37	0	21	0	38	41	2	41	20	0	10	3	7	30	19	24	26	3	23	21	0	24	5	0	0	0	3	6	8	16	0	11	30	21	23	31	13	0	45	0	0	0	0	0	8	25	27	20	34	19	33	0	33	19	1	8	2	16	20	33	5	0	17	16	13	16	6	3	999	1	17	16	28	6	29	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	5	5	4	5	4	3	5	4	4
1707261603	42	15	13	1	0	0	0	0	24	9	19	5	79	8	10	83	5	4	0	5	51	6	13	21	10	0	10	3	15	10	21	20	24	1	1	9	0	19	22	21	18	27	27	27	0	10	1	0	23	23	16	24	21	1	7	1	5	5	11	1	12	3	0	0	0	0	0	0	20	0	10	0	-5	0	0	0	0	5	5	19	0	0	1	0	0	25	0	0	0	0	9	0	0	41	28	0	0	17	0	67	32	0	0	0	0	0	0	0	27	41	0	0	26	0	40	31	39	0	14	21	16	16	9	0	0	27	0	0	0	19	0	0	0	0	0	6	0	1	9	10	9	0	0	2	0	0	1	0	0	2	11	7	10	0	20	2	0	0	14	13	7	31	28	8	27	0	0	7	70	53	0	0	0	0	0	43	0	0	0	10	3	0	24	1	21	0	8	22	16	0	5	5	0	5	0	5	1	23	6	0	21	0	4	7	7	6	5	4	5	19	19	27	27	27	25	4	24	0	0	0	0	14	4	2	4	0	0	0	0	0	3	20	0	0	0	0	0	0	3	0	46	0	0	34	9	40	0	31	0	13	37	0	21	0	38	41	2	41	20	0	10	3	7	30	19	24	25	3	23	21	0	24	5	0	0	0	3	6	8	16	0	11	30	21	23	31	13	0	45	0	0	0	0	0	8	25	27	20	34	19	33	0	33	19	1	8	2	16	20	33	5	0	17	16	13	16	6	3	999	1	17	16	28	6	29	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	4	3	5	4	4
1707261646	41	6	4	0	0	0	0	0	24	36	11	0	76	6	2	77	6	0	0	0	51	1	17	20	8	0	8	0	15	7	21	20	22	0	1	5	0	18	21	21	18	27	27	27	0	6	0	0	24	22	16	23	17	0	5	1	4	4	7	0	5	1	0	0	0	0	0	0	15	0	1	0	-5	0	0	0	0	0	0	2	0	0	0	0	0	19	0	0	2	0	0	0	0	38	24	0	0	0	0	56	31	0	0	0	0	0	0	0	13	38	0	0	12	0	35	16	31	0	12	17	11	16	7	0	6	26	11	0	0	18	0	0	0	0	0	6	0	1	7	8	9	0	0	2	0	0	1	0	0	2	12	7	10	0	19	2	0	0	13	13	7	31	28	1	21	0	0	0	58	49	0	1	0	0	0	38	0	0	0	6	1	0	23	0	19	2	4	18	14	0	3	5	0	6	0	1	0	22	4	1	17	1	4	2	6	4	2	3	2	17	19	27	27	27	19	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	45	0	0	28	5	38	0	21	0	11	37	0	19	0	38	41	2	41	19	0	9	3	7	30	19	24	25	0	22	20	3	26	6	0	3	0	5	7	9	16	0	12	30	21	23	30	12	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	4	3	5	4	4
1707261709	41	5	2	0	0	0	0	0	24	36	11	0	73	3	0	77	0	0	0	0	51	1	16	19	8	0	8	0	14	8	20	19	22	0	1	5	0	18	21	21	19	27	27	27	0	6	0	0	24	22	16	22	17	0	3	0	3	3	7	0	4	1	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0	0	0	0	1	0	0	36	23	0	0	2	0	49	30	0	0	0	0	0	0	0	13	37	0	0	9	0	36	13	27	0	10	15	9	15	7	0	0	27	7	0	0	19	0	0	0	0	0	6	0	1	4	5	8	0	0	2	0	0	1	0	0	2	9	7	10	1	19	2	0	0	14	13	7	31	28	1	22	0	0	0	51	49	0	0	0	0	0	34	0	0	0	6	1	0	24	0	17	2	4	18	10	0	4	4	0	6	0	1	0	22	3	0	16	1	4	2	6	4	2	3	0	16	18	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	43	0	0	28	4	37	0	21	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	24	25	1	21	20	1	29	4	0	0	0	4	6	9	19	0	12	30	21	23	30	12	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707261733	40	4	3	0	0	0	0	0	24	34	11	0	72	3	0	78	1	0	0	0	51	0	16	19	6	0	8	0	14	8	20	20	21	0	1	5	0	18	21	21	19	27	27	27	0	6	0	0	24	22	16	21	18	0	3	0	3	3	6	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	36	24	0	1	1	0	50	29	0	0	0	0	0	0	0	13	37	0	0	9	0	36	13	27	0	10	15	10	15	7	0	0	26	7	0	0	19	0	0	0	0	0	6	0	1	4	5	7	0	0	2	0	0	1	0	0	2	10	7	10	1	19	2	0	0	13	13	7	31	28	0	23	0	0	0	49	49	0	0	0	0	0	35	0	0	0	6	1	0	24	0	17	2	4	18	9	0	4	4	0	6	0	1	0	23	2	0	15	1	4	1	7	4	2	3	0	17	18	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	43	0	0	27	3	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	24	25	1	21	20	1	29	4	0	0	0	4	6	9	19	0	12	30	21	23	30	12	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707261807	40	3	3	0	0	0	0	0	24	35	8	0	72	3	0	75	1	0	0	0	51	0	17	20	5	1	8	0	13	6	20	20	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	16	21	17	0	3	0	3	3	6	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	16	0	0	0	0	0	0	0	35	23	0	0	1	0	50	30	0	0	0	0	0	0	0	11	37	0	0	8	0	36	12	27	0	10	15	10	15	7	0	0	26	6	0	0	19	0	0	0	0	0	6	0	1	4	5	7	0	0	2	0	0	1	0	0	2	9	7	10	1	19	2	0	0	13	13	7	31	28	0	24	0	0	0	49	47	0	0	0	0	0	36	0	0	0	6	1	0	23	0	17	2	4	19	8	0	4	4	0	6	0	1	0	23	1	0	15	1	4	1	7	4	2	3	1	17	18	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	27	3	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	23	25	1	20	20	1	29	4	0	0	0	4	6	9	19	0	12	30	21	23	30	12	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707261822	40	3	3	0	0	0	0	0	24	36	7	0	72	4	0	75	0	0	0	0	51	0	17	21	5	1	8	0	13	5	20	20	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	16	21	17	0	4	0	3	3	6	0	4	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0	0	35	23	0	0	0	0	48	30	0	0	0	0	0	0	0	10	37	0	0	8	0	36	13	27	0	9	15	9	15	7	0	0	26	6	0	0	19	0	0	0	0	0	6	0	1	4	5	7	0	0	2	0	0	1	0	0	2	9	7	10	1	19	2	0	0	13	13	7	31	28	0	24	0	0	0	50	45	0	0	0	0	0	35	0	0	0	6	0	0	22	0	17	2	5	19	8	0	4	4	0	6	0	1	0	23	0	0	16	1	4	1	7	4	2	3	0	17	18	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	27	3	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	23	25	1	20	20	1	29	4	0	0	0	4	6	9	19	0	12	30	21	23	30	12	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707261842	39	2	3	0	0	0	0	0	24	36	6	0	72	4	0	75	0	0	0	0	51	0	17	21	5	1	8	0	12	5	20	20	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	16	21	17	0	4	0	3	3	6	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0	0	35	23	0	0	0	0	47	30	0	0	0	0	0	0	0	9	37	0	0	8	0	36	13	27	0	9	15	9	14	7	0	0	25	6	0	0	19	0	0	0	0	0	6	0	1	4	5	7	0	0	2	0	0	1	0	0	2	9	7	9	1	20	2	0	0	13	12	7	31	28	0	24	0	0	0	49	45	0	0	0	0	0	36	0	0	0	6	0	0	22	0	18	2	5	17	8	0	4	4	0	6	0	1	0	23	0	0	16	1	4	1	7	4	2	3	0	17	19	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	27	2	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	23	25	1	20	20	0	31	3	0	0	0	4	5	9	20	0	13	30	21	23	30	11	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707261903	39	2	2	0	0	0	0	0	24	35	6	0	72	4	0	75	0	0	0	0	51	0	17	20	5	1	8	0	12	5	20	20	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	16	21	17	0	4	0	3	3	6	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	34	23	0	0	0	0	47	30	0	0	0	0	0	0	0	9	37	0	0	9	0	36	13	27	0	9	15	9	14	7	0	0	25	6	0	0	19	0	0	0	0	0	6	0	1	4	5	7	0	0	2	0	0	1	0	0	2	9	7	9	1	20	2	0	0	13	12	7	31	28	0	24	0	0	0	48	45	0	0	0	0	0	36	0	0	0	6	0	0	22	0	17	2	5	17	8	0	4	4	0	6	0	1	0	23	0	0	16	1	4	1	7	4	2	3	0	17	19	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	27	2	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	23	25	0	21	20	0	32	1	0	0	0	4	5	10	20	0	13	30	21	23	30	11	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707261944	38	1	2	0	0	0	0	0	24	34	6	0	71	4	0	75	0	0	0	0	51	0	17	20	4	1	8	0	12	5	20	19	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	16	21	17	0	4	0	3	3	6	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	34	23	0	0	0	0	47	30	0	0	0	0	0	0	0	9	37	0	0	9	0	36	13	27	0	9	15	9	14	7	0	0	25	5	0	0	19	0	0	0	0	0	6	0	1	4	5	6	0	0	2	0	1	1	0	0	1	9	7	9	1	20	2	0	0	13	12	7	31	28	0	24	0	0	0	46	44	0	0	0	0	0	36	0	0	0	6	0	0	21	0	16	2	5	18	7	0	4	4	0	6	0	1	0	23	0	0	15	1	4	1	7	4	2	3	0	17	19	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	27	2	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	23	25	0	21	20	0	31	1	0	0	0	4	5	10	19	0	13	30	21	23	30	11	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707262004	38	1	2	0	0	0	0	0	24	35	5	0	71	4	0	75	0	0	0	0	51	0	17	20	4	2	8	0	11	5	20	19	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	16	21	17	0	4	0	3	3	6	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	34	23	0	0	0	0	47	30	0	0	0	0	0	0	0	9	37	0	0	9	0	36	13	27	0	9	15	9	14	7	0	0	25	4	0	0	20	0	0	0	0	0	6	0	1	4	5	6	0	0	2	0	1	1	0	0	1	8	7	9	2	20	2	0	0	13	12	7	31	28	0	24	0	0	0	46	44	0	0	0	0	0	36	0	0	0	6	0	0	21	0	16	2	5	18	6	0	4	4	0	6	0	1	0	23	0	0	16	1	4	1	7	4	2	3	0	17	19	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	27	2	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	30	19	23	25	0	21	20	0	31	1	0	0	0	4	5	10	19	0	13	30	21	23	30	11	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707262107	37	1	2	0	0	0	0	0	24	36	5	0	70	4	0	75	0	0	0	0	50	0	17	21	4	2	8	0	11	5	19	19	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	15	21	17	0	4	0	3	3	6	0	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	34	22	0	0	0	0	44	31	0	0	0	0	0	0	0	9	37	0	0	9	0	36	12	27	0	9	14	7	14	7	0	0	25	3	0	0	20	0	0	0	0	0	6	0	1	4	5	6	0	0	2	0	1	1	0	0	1	7	7	9	2	20	2	0	0	13	12	7	31	28	0	24	0	0	0	47	44	0	0	0	0	0	36	0	0	0	6	0	0	21	0	16	2	5	18	7	0	4	4	0	6	0	1	0	23	0	0	16	1	4	1	7	4	2	3	0	17	19	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	26	2	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	29	19	23	25	0	21	20	0	31	1	0	0	0	4	5	10	19	0	13	30	21	23	30	11	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
1707262125	37	0	2	0	0	0	0	0	24	36	5	0	70	4	0	75	0	0	0	0	50	0	17	21	4	2	8	0	11	5	19	19	21	0	1	5	0	18	21	19	19	27	27	27	0	6	0	0	24	22	15	21	17	0	4	0	3	3	6	0	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	34	22	0	0	1	0	45	31	0	0	0	0	0	0	0	9	37	0	0	7	0	36	11	27	0	9	15	7	14	7	0	1	25	3	0	0	20	0	0	0	0	0	6	0	1	4	6	6	0	0	2	0	1	1	0	0	1	7	7	9	2	20	2	0	0	13	12	7	31	28	0	24	0	0	0	47	44	0	0	0	0	0	36	0	0	0	6	0	0	21	0	16	2	5	18	7	0	4	5	0	6	0	1	0	23	0	0	16	0	4	1	7	4	2	3	0	17	19	27	27	27	18	0	15	0	0	0	0	13	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	26	1	37	0	20	0	11	37	0	19	0	37	41	2	41	18	0	9	2	7	29	19	23	25	0	21	20	0	31	1	0	0	0	4	5	10	19	0	13	30	21	23	30	11	0	45	0	0	0	0	0	7	25	27	19	34	19	33	0	33	19	0	7	2	16	20	33	4	0	17	16	13	16	6	3	999	1	17	16	28	6	28	14	10	30	32	0	15	-2	14	8	19	4	8	10	10	4	998	16	15	5	5	3	10	4	5	4	4	3	3	5	4	4
