date	DERE1101_10250	DERE1101_10251	DERE1101_10252	DERE1101_10253	DERE1101_16967	DERE1102_10030	DERE1102_10031	DERE1102_10562	DERE1102_10987	DERE1102_11364	DERE1102_16969	DERE1103_10032	DERE1103_10033	DERE1103_15127	DERE1103_25155	DERE1107B_11302	DERE1121B_14241	DERE1124B_14078	DERE1201_10257	DERE1201_10258	DERE1201_10259	DERE1201_13176	DERE1202_10809	DERE1202_10841	DERE1202_23628	DERE1300_10060	DERE1300_10061	DERE1300_10062	DERE1300_10063	DERE1300_10064	DERE1300_10065	DERE1300_10066	DERE1300_10067	DERE1300_10068	DERE1300_10069	DERE1300_10982	DERE1300_10983	DERE1300_11250	DERE1300_11394	DERE1300_11662	DERE1300_16966	DERE1301_12089	DERE1301_12090	DERE1301_20375	DERE1901_10035	DERE2101_10041	DERE2101_10042	DERE2101_14030	DERE2102_10045	DERE2102_11091	DERE2102_18465	DERE2103_11554	DERE2103_11555	DERE2201_10260	DERE2201_10261	DERE2201_10988	DERE2201_11365	DERE2201_14040	DERE2202_11082	DERE2202_11092	DERE2202_11093	DERE2202_11366	DERE2202_13286	DERE2203_10057	DERE2203_10058	DERE2203_27511	DERE2204_10087	DERE2204_10088	DERE2204_12485	DERE2205_10697	DERE2205_10698	DERE2205_12486	DERE2206_10089	DERE2206_10090	DERE2206_11501	DERE2206_20376	DERE2207_10085	DERE2207_10086	DERE2207_10981	DERE2207_12202	DERE2207_12803	DERE2208_10050	DERE2208_10844	DERE2208_28749	DERE2211_10359	DERE2211_10376	DERE2211_12097	DERE2211_12487	DERE2301_10039	DERE2301_10040	DERE2301_11213	DERE2301_15129	DERE2302_10038	DERE2302_10986	DERE2302_11545	DERE2302_20385	DERE2303_10046	DERE2303_10047	DERE2303_12077	DERE2304_10043	DERE2304_10044	DERE2304_11038	DERE2304_26189	DERE2401_10055	DERE2401_10056	DERE2401_12573	DERE2402_10084	DERE2402_10386	DERE2402_13206	DERE2403_10263	DERE2403_10264	DERE2403_25161	DERE2501_10059	DERE2501_12575	DERE2501_13691	DERE2502_11301	DERE2502_12079	DERE2502_27554	DERE2601_10080	DERE2601_10081	DERE2601_12076	DERE2602_10083	DERE2602_18480	DERE3101_10048	DERE3101_10845	DERE3101_13210	DERE3101_14933	DERE3151_25229	DERE3170_27669	DERE3192_27561	DERE3201_10025	DERE3201_11556	DERE3201_13211	DERE3202_10093	DERE3202_13568	DERE3202_14128	DERE3203_13247	DERE3204_10094	DERE3204_10209	DERE3204_13212	DERE3207_10810	DERE3208_26506	DERE3209_26507	DERE3211_10552	DERE3233_26510	DERE3236_23991	DERE3273_24001	DERE3301_15092	DERE3302_10051	DERE3302_10565	DERE3302_13573	DERE3303_10052	DERE3303_11557	DERE3303_13213	DERE3309_10053	DERE3324_24009	DERE3395_25117	DERE3396_28603	DERE3409_21516	DERE3424_26530	DERE3429_26531	DERE3432_22865	DERE3437_27666	DERE3577_28059	DERE3601_10461	DERE3601_13214	DERE3601_14036	DERE3605_26538	DERE3606_26539	DERE3611_26540	DERE3614_26542	DERE3625_12155	DERE3643_27660	DERE3801_10909	DERE3802_10910	DERE3803_10911	DERE3804_10912	DERE3805_18517	DERE3813_18526	DERE3834_24033	DERE3834_28565	DERE3837_20400	DERE3838_28604	DERE3903_10034	DERE3904_13634	DERE3904_14101	DERE3904_17062	DERE3905_10597	DERE3909_11066	DERE3990_10206
1707261315	22	0	4	16	0	0	15	0	1	0	0	31	27	27	25	0	4	0	18	21	24	21	6	20	38	0	52	19	61	28	49	49	64	91	94	0	52	85	0	32	2	35	0	0	49	16	38	37	0	0	12	0	0	13	7	0	21	21	20	0	0	5	0	1	0	0	21	5	0	0	0	0	13	11	1	24	6	0	0	5	4	0	0	0	0	0	12	0	39	8	14	0	5	12	0	7	0	0	0	0	0	0	-2	0	17	0	17	0	16	0	0	0	0	0	0	0	5	0	12	0	7	0	15	25	18	27	29	0	16	7	0	6	2	0	8	27	3	9	24	0	3	0	0	0	5	5	13	17	0	23	7	5	0	31	41	10	12	0	9	15	3	7	0	0	14	1	16	10	8	12	5	1	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	89	74	100
1707261354	22	0	4	16	0	0	15	0	1	0	0	31	27	27	25	0	4	0	18	21	24	21	4	20	38	0	52	19	61	28	49	49	64	91	94	0	51	85	0	32	2	35	0	0	47	16	38	37	0	0	12	1	0	13	7	0	21	21	20	0	0	5	0	1	0	0	21	5	0	0	0	0	13	11	1	24	6	0	0	5	4	0	0	0	0	0	12	0	39	8	14	0	5	12	0	7	0	0	0	0	0	0	-2	0	17	0	17	0	16	0	0	0	0	0	0	0	5	0	11	0	7	0	15	25	18	27	29	0	16	7	0	6	2	0	8	27	3	9	24	0	3	0	0	0	5	5	13	17	0	23	7	5	0	31	41	10	12	0	9	15	3	7	0	0	14	1	16	10	8	12	5	1	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	89	74	100
1707261538	10	0	0	9	0	0	9	0	0	0	0	24	20	11	10	0	0	0	3	7	21	6	0	0	24	0	10	0	56	0	3	7	45	88	88	0	10	75	0	0	0	31	0	0	29	0	30	22	0	0	11	1	0	0	1	0	8	19	20	0	0	5	0	1	0	0	21	5	0	0	0	0	0	0	0	11	6	0	0	5	4	0	0	0	0	0	8	0	30	0	0	0	0	0	0	1	0	0	0	0	0	0	-2	0	18	0	17	0	16	0	0	0	0	0	0	0	5	0	1	0	7	0	15	0	10	19	26	0	16	7	0	3	4	0	8	27	3	9	24	0	3	0	0	0	5	5	12	17	0	23	7	5	0	31	29	10	12	0	9	14	3	7	0	0	14	1	16	10	8	12	5	1	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	89	74	100
1707261603	10	0	0	9	0	0	9	0	0	0	0	23	20	10	8	0	0	0	4	2	22	6	0	0	20	0	2	0	56	0	0	1	39	87	88	0	1	71	0	0	0	31	0	0	29	0	27	22	0	0	11	1	0	0	1	0	8	19	20	0	0	5	0	1	0	0	21	5	0	0	0	0	0	0	0	10	6	0	0	5	4	0	0	0	0	0	8	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	17	0	17	0	16	0	0	0	0	0	0	0	5	0	1	0	6	0	15	0	9	18	24	0	15	7	0	3	4	0	8	27	3	9	24	0	3	0	0	0	5	5	12	17	0	23	7	5	0	31	29	10	12	0	9	14	3	7	0	0	14	1	16	10	8	12	5	1	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	89	74	100
1707261646	8	0	0	4	0	0	6	0	0	0	0	17	14	5	0	0	0	0	0	0	14	0	0	0	13	0	0	0	30	0	0	0	0	70	72	0	0	58	0	0	0	28	0	0	25	0	20	17	0	0	7	0	0	0	0	0	5	17	20	0	0	1	0	0	0	0	18	4	0	0	0	0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	15	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	2	1	19	0	15	6	0	3	3	0	8	27	0	8	24	0	3	0	0	0	5	3	10	17	0	23	7	4	0	31	27	9	12	0	9	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	85	71	98
1707261709	8	0	0	5	0	0	5	0	0	0	0	15	14	5	0	0	0	0	0	0	15	0	0	0	11	0	0	0	27	0	0	0	0	66	68	0	0	57	0	0	0	27	0	0	22	0	20	17	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	2	1	19	0	15	6	0	3	3	0	8	27	0	8	24	0	3	0	0	0	5	3	10	17	0	23	7	4	0	31	28	9	11	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	85	71	98
1707261733	8	0	1	5	0	0	4	0	0	0	0	15	14	5	0	0	0	0	0	0	13	0	0	0	11	0	0	0	24	0	0	1	0	64	67	0	0	56	0	0	0	27	0	0	21	0	20	18	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	3	0	19	0	15	6	0	3	3	0	8	27	0	8	24	0	3	0	0	0	4	3	9	17	0	23	6	4	0	31	28	9	11	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	85	70	98
1707261807	8	0	1	5	0	0	3	0	0	0	0	15	14	5	0	0	0	0	0	0	13	0	0	0	11	0	0	0	23	0	0	0	0	62	68	0	0	54	0	0	0	27	0	0	21	0	21	18	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	3	0	19	0	15	6	0	3	3	0	8	27	0	8	24	0	3	0	0	0	3	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707261822	8	0	1	5	0	0	3	0	0	0	0	15	14	5	0	0	0	0	0	0	13	0	0	0	11	0	0	0	23	0	0	0	1	62	67	0	0	53	0	0	0	26	0	0	21	0	21	18	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	3	0	19	0	15	6	0	3	3	0	8	27	0	8	24	0	3	0	0	0	3	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707261842	8	0	1	5	0	0	3	0	0	0	0	14	14	5	0	0	0	0	0	0	13	0	0	0	11	0	0	0	23	0	0	0	0	61	67	0	0	52	0	0	0	27	0	0	21	0	21	18	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	2	1	19	0	15	6	0	3	3	0	8	27	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707261903	8	0	1	5	0	0	3	0	0	0	0	14	14	5	0	0	0	0	0	0	13	0	0	0	10	0	0	0	22	0	0	0	0	60	68	0	0	51	0	0	0	27	0	0	21	0	21	17	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	2	1	19	0	15	6	0	3	3	0	8	27	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707261944	8	0	1	5	0	0	3	0	0	0	0	14	14	5	0	0	0	0	0	0	13	0	0	0	10	0	0	0	22	0	0	0	2	60	66	0	0	50	0	0	1	27	0	0	21	0	21	17	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	3	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	2	1	19	0	15	6	0	3	3	0	8	27	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707262004	8	0	1	5	0	0	3	0	0	0	0	14	13	5	0	0	0	0	0	0	13	0	0	0	10	0	0	0	21	0	0	0	3	60	66	0	0	50	0	0	1	27	0	0	21	0	21	16	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	3	3	0	8	27	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707262107	8	0	1	5	0	0	3	0	0	0	0	14	13	5	0	0	0	0	0	0	12	0	0	0	10	0	0	0	20	0	1	0	1	60	66	0	0	50	0	0	0	27	0	0	21	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	3	3	0	8	27	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707262125	8	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	10	0	0	0	20	0	1	0	0	60	66	0	0	50	0	0	0	27	0	0	21	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	3	3	0	8	27	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707262142	8	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	10	0	0	0	20	0	1	0	0	60	66	0	0	50	0	0	0	27	0	0	21	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	3	3	0	8	27	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	69	97
1707262337	8	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	20	0	0	0	1	60	66	0	0	49	0	0	0	25	0	0	19	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	68	97
1707270001	8	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	20	0	0	0	1	60	66	0	0	49	0	0	0	25	0	0	19	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	28	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	68	97
1707270737	8	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	20	0	0	0	0	59	65	0	0	49	0	0	0	25	0	0	19	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	68	97
1707270816	8	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	20	0	0	0	0	59	65	0	0	49	0	0	0	26	0	0	19	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	68	97
1707270840	8	0	1	5	0	0	3	0	0	0	0	15	12	6	0	0	0	0	0	0	12	0	0	0	9	0	1	0	20	0	0	0	0	58	65	0	0	47	0	0	0	26	0	0	19	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	68	97
1707270903	8	0	1	5	0	0	3	0	0	0	0	15	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	19	0	0	0	0	58	65	0	0	47	0	0	0	26	0	0	19	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	84	68	97
1707271009	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	19	0	0	0	0	58	66	0	0	48	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	1	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271027	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	18	0	0	0	0	57	65	0	0	48	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271053	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	9	0	0	0	18	0	0	0	1	57	65	0	0	48	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	3	4	0	0	4	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	4	0	0	0	3	0	15	0	1	1	19	0	14	6	0	2	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271136	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	8	0	0	0	17	0	0	0	0	57	65	0	0	49	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	3	4	0	0	3	4	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	0	0	0	0	0	0	3	0	0	0	3	0	15	0	1	1	19	0	14	6	0	1	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271218	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	8	0	0	1	17	0	0	0	0	57	65	0	0	48	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	3	4	0	0	3	4	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	1	0	0	0	0	0	3	0	0	0	3	0	15	0	1	2	19	0	14	6	0	1	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271250	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	8	0	0	0	17	0	0	0	0	57	65	0	0	48	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	3	4	0	0	3	4	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	1	0	0	0	0	0	3	0	0	0	3	0	15	0	1	2	19	0	14	6	0	1	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271309	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	8	0	0	0	17	0	0	0	0	56	65	0	0	48	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	3	4	0	0	3	4	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	1	0	0	0	0	0	3	0	0	0	3	0	15	0	1	2	19	0	14	6	0	1	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	0	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271338	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	8	0	0	0	16	0	0	0	0	56	65	0	0	48	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	3	4	0	0	3	4	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	1	0	0	0	0	0	3	0	0	0	3	0	15	0	1	2	19	0	14	6	0	1	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	1	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	68	97
1707271422	7	0	1	5	0	0	3	0	0	0	0	14	12	6	0	0	0	0	0	0	12	0	0	0	8	0	0	0	14	0	0	0	0	56	65	0	0	49	0	0	0	26	0	0	18	0	22	15	0	0	7	0	0	0	0	0	5	17	20	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	3	4	0	0	3	4	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	14	0	17	0	15	0	1	0	0	0	0	0	3	0	0	0	3	0	15	0	1	2	19	0	14	6	0	1	4	0	8	26	0	8	24	0	2	0	0	0	2	3	9	17	0	23	6	4	0	31	27	9	12	0	8	14	3	5	0	0	14	1	13	10	8	12	5	0	1	140	140	0	0	0	35	60	60	25	0	0	0	0	0	82	67	96
